speed,distance,rating,rating_bus,rating_weather,car_or_bus,latitude,longitude,time_slot,lat_zone,long_zone
30.848229110141,5.29,3,0,0,1,-10.9467185939207,-37.063088685173,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9473015742741,-37.063353116612,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9477864438261,-37.0638136913417,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9484458652489,-37.0644578543958,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9490483216518,-37.065008034858,2,9,9
30.848229110141,5.29,3,0,0,1,-10.949794031983,-37.0657111502789,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9504375968955,-37.0663287864546,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9510185932797,-37.0668716769588,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9516480116529,-37.0672498437447,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9519461678284,-37.067389942836,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9524568519142,-37.0676607668382,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9531169222622,-37.0680128866316,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9537359657269,-37.068346468491,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9542564297289,-37.0686190611861,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9545603667325,-37.0687690439177,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9551056026228,-37.0690663435052,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9557183655362,-37.0693744433104,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9564599836807,-37.0695151638546,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9572254865313,-37.0694596750529,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9582645013042,-37.0693734739662,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9592670047711,-37.0693003846027,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9603340326289,-37.069247490638,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9616459030409,-37.069178997781,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9627094050316,-37.0691043829326,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9639731912507,-37.0690349745941,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9649785320979,-37.0689742900108,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9656844000839,-37.06850669225,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9659204446714,-37.0676889838326,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9661080889898,-37.066886307788,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9663018114565,-37.0660084525239,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9664672112953,-37.0653403308881,2,9,9
30.848229110141,5.29,3,0,0,1,-10.966982125521,-37.0649914667687,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9676419823474,-37.0652842497491,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9681432651831,-37.0655749420639,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9687186048181,-37.0659983158624,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9692736851925,-37.0664603048909,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9694520433162,-37.0666011802368,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9695975369026,-37.0667169062406,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9698527543158,-37.0669367021317,2,9,9
30.848229110141,5.29,3,0,0,1,-10.970169469204,-37.0671957013014,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9704145056795,-37.0673989553389,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9704823388452,-37.0673537914919,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9703248352321,-37.0671533742236,2,9,9
30.848229110141,5.29,3,0,0,1,-10.970203085515,-37.0670472630756,2,9,9
30.848229110141,5.29,3,0,0,1,-10.970240757596,-37.0668729979152,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9704639124286,-37.0665993955823,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9707427246894,-37.0663210749768,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9710545051758,-37.0664765576293,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9714066851739,-37.0667788492814,2,9,9
30.848229110141,5.29,3,0,0,1,-10.971868273977,-37.0671774817216,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9720195093279,-37.0673255290329,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9721535787811,-37.0674431150355,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9723853980217,-37.0676185320368,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9725870409604,-37.0677771839722,2,9,9
30.848229110141,5.29,3,0,0,1,-10.972866707141,-37.0679989983138,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9731819628945,-37.0682447143624,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9732900785187,-37.0683559559915,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9733139585351,-37.0683913004652,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9734062499978,-37.0684817571867,2,9,9
30.848229110141,5.29,3,0,0,1,-10.973555178647,-37.0685784298369,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9738802641552,-37.0688123792686,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9740912270299,-37.0689424370995,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9741847406868,-37.0688614803445,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9742859284246,-37.0687222043496,2,9,9
30.848229110141,5.29,3,0,0,1,-10.97436294802,-37.0686312178265,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9744222329266,-37.0685598169878,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9744799736882,-37.068489688182,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9745460732324,-37.0684142251994,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9746733426089,-37.0682421494243,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9747969421715,-37.0680676405789,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9748781946833,-37.0679855940568,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9749433422145,-37.0679097230187,2,9,9
30.848229110141,5.29,3,0,0,1,-10.9749615481927,-37.0678894370718,2,9,9
13.5601009375705,0.918,3,0,0,2,-10.90316197,-37.04829366,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.90350528,-37.04826179,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.9044166,-37.048209,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.90566667,-37.04826027,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.90665436,-37.04823489,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.90688271,-37.04826517,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.90698404,-37.04826304,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.90744522,-37.04817327,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.90775002,-37.04812751,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.90814574,-37.04811577,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.90856335,-37.04811518,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.90880862,-37.04837897,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.90884032,-37.04909024,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.90888622,-37.04957044,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.90888783,-37.04970444,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.90889749,-37.04971122,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.90889728,-37.04971129,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.90889585,-37.04971152,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.90889388,-37.04971141,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.90889255,-37.04971138,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.90889197,-37.04971162,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.90888499,-37.04983142,1,9,9
13.5601009375705,0.918,3,0,0,2,-10.90887499,-37.05050216,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.90889296,-37.05237154,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.90904785,-37.05260632,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.90973536,-37.05266121,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91010518,-37.05261827,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91000414,-37.05256681,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91048646,-37.05260013,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91135943,-37.05269498,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91229152,-37.05277322,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91342033,-37.05270886,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91431659,-37.05278532,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91506897,-37.05266128,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91544909,-37.05242861,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91593664,-37.05267365,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91667623,-37.05265982,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91748816,-37.05281022,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91801454,-37.05269153,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91787201,-37.05279041,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91785134,-37.05282591,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91792023,-37.052902,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91837675,-37.05296211,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91850017,-37.0533763,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91849212,-37.05358395,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91849799,-37.05357595,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.9184368,-37.05413224,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91850316,-37.05443409,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91850858,-37.05446375,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.9185052,-37.05446315,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91839066,-37.05517003,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91841456,-37.05612296,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.9185024,-37.05687158,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.9181955,-37.05773603,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91861413,-37.05873733,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91855651,-37.05895014,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91835643,-37.05889317,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91854341,-37.05965251,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91848843,-37.06081932,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91843979,-37.06219825,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91841746,-37.06266105,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91837862,-37.06279615,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91831496,-37.06300964,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.9183473,-37.06299321,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91837899,-37.06298774,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91837791,-37.06298758,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.918378,-37.06298698,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91837822,-37.06298652,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91841453,-37.06321011,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91847828,-37.06394916,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91861829,-37.06397188,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91861297,-37.06398652,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91861178,-37.06398627,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91861355,-37.06398464,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91861037,-37.06398528,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91861033,-37.06398535,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91861101,-37.06398616,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91861229,-37.06398567,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91861452,-37.06398519,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91852107,-37.06433786,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91854463,-37.06535452,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91862404,-37.06630359,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91879595,-37.06735107,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91863274,-37.06821768,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91867692,-37.06827064,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91864985,-37.06846654,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91861474,-37.06844821,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91861158,-37.06845233,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91861335,-37.06844958,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91863853,-37.06863415,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91866434,-37.06936379,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91857642,-37.06997517,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91855849,-37.07080263,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91839213,-37.07178178,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91835998,-37.07254682,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91817896,-37.07257863,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91805938,-37.07302097,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91824085,-37.07327488,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91825536,-37.07351718,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.9182579,-37.07365122,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91824237,-37.07365167,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91824648,-37.07364797,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.9182473,-37.07364716,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91824587,-37.07364717,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.9182463,-37.07364646,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91824667,-37.07364626,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91824711,-37.07364598,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91829794,-37.07417675,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91832389,-37.07471123,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91834816,-37.07553953,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91838258,-37.07596903,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91830836,-37.076009,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91831556,-37.07602092,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91835704,-37.07625065,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91840705,-37.07718778,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91836099,-37.07770235,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91843053,-37.07811014,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91859487,-37.07820678,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91832849,-37.07835976,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91841839,-37.07871173,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91858561,-37.07912875,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91853693,-37.08029196,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91847022,-37.08132272,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91864122,-37.08232053,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91878421,-37.08390708,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91902161,-37.08549171,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91957646,-37.08678353,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.91990603,-37.08762652,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92011327,-37.08811781,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92026249,-37.08852046,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92027593,-37.08896067,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92028812,-37.08971096,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92086275,-37.09022295,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92119806,-37.09125864,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92158668,-37.09245244,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.9219998,-37.09341251,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92227813,-37.09389165,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92251669,-37.09491899,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.9227356,-37.09633969,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92225014,-37.09771002,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92184819,-37.09906076,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92144139,-37.09987985,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92144481,-37.09995651,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92130557,-37.10039003,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92115916,-37.1016734,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92137987,-37.10308411,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92125626,-37.10455606,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92161594,-37.10520467,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92292039,-37.10514096,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92374638,-37.10509667,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92379817,-37.10503713,1,9,9
19.7666790267834,7.7,3,0,0,2,-10.92420939,-37.10468552,1,9,9
25.8074009208982,3.995,2,0,0,1,-10.9437771907108,-37.052344205956,2,9,9
25.8074009208982,3.995,2,0,0,1,-10.9438011337017,-37.0524368900133,2,9,9
25.8074009208982,3.995,2,0,0,1,-10.9438974733032,-37.0527193316049,2,9,9
25.8074009208982,3.995,2,0,0,1,-10.9439140119446,-37.0527801357665,2,9,9
25.8074009208982,3.995,2,0,0,1,-10.943910549651,-37.0527958234474,2,9,9
25.8074009208982,3.995,2,0,0,1,-10.9439100238483,-37.0527750952233,2,9,9
25.8074009208982,3.995,2,0,0,1,-10.9439056839325,-37.0527647464561,2,9,9
25.8074009208982,3.995,2,0,0,1,-10.9438914772079,-37.0527540241818,2,9,9
25.8074009208982,3.995,2,0,0,1,-10.9438850610407,-37.0527286311577,2,9,9
25.8074009208982,3.995,2,0,0,1,-10.9438862537621,-37.0527222394635,2,9,9
25.8074009208982,3.995,2,0,0,1,-10.943892893528,-37.0527400477485,2,9,9
25.8074009208982,3.995,2,0,0,1,-10.9439352657004,-37.0525916425476,2,9,9
25.8074009208982,3.995,2,0,0,1,-10.9440109972635,-37.0522557221532,2,9,9
25.8074009208982,3.995,2,0,0,1,-10.9441445685128,-37.0518514895375,2,9,9
25.8074009208982,3.995,2,0,0,1,-10.9443117188143,-37.0514325008716,2,9,9
25.8074009208982,3.995,2,0,0,1,-10.9449109274133,-37.0511532929596,2,9,9
